codigo_ocorrencia4;recomendacao_numero;recomendacao_dia_assinatura;recomendacao_dia_encaminhamento;recomendacao_dia_feedback;recomendacao_conteudo;recomendacao_status;recomendacao_destinatario_sigla;recomendacao_destinatario
34955;173/D/09;2009-10-16;2009-10-20;2010-03-12;Promover a divulgação deste Acidente Aeronáutico junto a operadores e pilotos, tendo por objetivo disseminar os ensinamentos adquiridos através do mesmo, realçando que, sempre que as características do produto a ser aplicado permitam, existem vantagens na manutenção de uma altura sobre a plantação igual à metade da envergadura da aeronave.;ADOTADA;SERIPA-5;QUINTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34955;173/D/09;2009-10-16;2009-10-20;2010-07-14;Promover a divulgação deste Acidente Aeronáutico junto a operadores e pilotos, tendo por objetivo disseminar os ensinamentos adquiridos através do mesmo, realçando que, sempre que as características do produto a ser aplicado permitam, existem vantagens na manutenção de uma altura sobre a plantação igual à metade da envergadura da aeronave.;***;SERIPA-1;PRIMEIRO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34936;403/2012;2012-09-20;2012-11-01;2013-03-25;Alertar os operadores de A-109C para a importância do cumprimento do previsto no Manual M250-C20 no tocante às inspeções pré e pós-voo, bem como à lavagem de compressor quando operando em ambiente corrosivo.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;404/2012;2012-09-20;2012-11-01;2017-03-27;Atuar junto à Autoridade de Aviação Civil do Reino Unido, visando verificar se os procedimentos de overhaul do Pinion to Power Turbine Coupling da empresa H+S Aviation estão em conformidade com o previsto pelo fabricante.;NÃO ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;405/2012;2012-09-20;2012-11-01;2013-02-20;Atuar junto às empresas de manutenção autorizadas a efetuar a montagem do motor modelo 250-C20R/1, visando verificar se os seus procedimentos estão em conformidade com o previsto pelo fabricante, em particular no tocante ao alinhamento do conjunto.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;406/2012;2012-09-20;2012-11-01;2017-05-24;Analisar, junto à Autoridade Primária de Certificação do helicóptero, a viabilidade de emitir uma diretriz de aeronavegabilidade tornando mandatório o teste de vibração do motor, previsto na CSL 4011 da Rolls-Royce Corporation, visando permitir a detecção antecipada de uma situação de desalinhamento.;NÃO ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;407/2012;2012-09-20;2012-11-01;2017-05-24;Avaliar, junto à Autoridade Primária de Certificação e ao fabricante do motor, a implantação de melhorias no Pinion to Power Turbine Coupling, visando assegurar uma capacidade de suportar desalinhamento adequada à vida útil do motor.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;408/2012;2012-09-20;2012-11-01;2017-03-27;Reavaliar junto à Autoridade Primária de Certificação do helicóptero os requisitos relacionados à resistência dos tanques de combustível, visando verificar a viabilidade de torná-los mais restritivos, a fim de, em caso de pouso forçado, evitar a invasão da cabine por combustível, permitindo um maior tempo disponível para o abandono da aeronave.;NÃO ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34936;409/2012;2012-09-20;2012-11-01;2013-05-22;Enfatizar aos seus inspetores de aeronavegabilidade a importância de verificar o cumprimento dos procedimentos específicos de manutenção relacionados à operação em ambiente corrosivo.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34935;144/D/10;2010-04-06;2010-04-06;NULL;Viabilizar a realização de curso de Gerenciamento de Recursos da Corporação (CRM), destinado a toda a empresa, devendo ser repetido a cada vinte e quatro meses, no mínimo.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;145/D/10;2010-04-06;2010-04-06;NULL;Promover palestras a respeito dos temas: Consciência Situacional, Indisciplina de Vôo, Erro e Violação e inserir tais temas no subprograma de atividades educacionais constantes do PPAA da empresa.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;146/D/10;2010-04-06;2010-04-06;NULL;Alocar pessoal qualificado no setor de treinamento, visando assegurar o rigoroso cumprimento do programa de treinamento aprovado pela Agência Nacional de Aviação Civil.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;147/D/10;2010-04-06;2010-04-06;NULL;Programar acompanhamento e avaliação de tripulantes, visando identificar tendências e perceber dificuldades no desempenho dos pilotos, de forma a encaminhá-los para correção o quanto antes.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;148/D/10;2010-04-06;2010-04-06;NULL;Estabelecer mecanismos de comunicação entre o setor comercial e o setor de operações para que este possa realizar efetivamente o planejamento dos vôos.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;149/D/10;2010-04-06;2010-04-06;NULL;Estabelecer mecanismos para que o Setor de Operações realize o planejamento, o desenvolvimento e o acompanhamento dos vôos, visando coibir o desrespeito aos limites operacionais das aeronaves da frota.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;150/D/10;2010-04-06;2010-04-06;NULL;Reciclar os mecânicos e pilotos no que se refere aos procedimentos de reabastecimento da frota, nos moldes estabelecidos nos manuais dos fabricantes das aeronaves.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;151/D/10;2010-04-06;2010-04-06;NULL;Instituir um mecanismo de Seleção de Pessoal sistematizado, baseado em critérios operacionais e técnicos, a fim de garantir a segurança das operações.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;152/D/10;2010-04-06;2010-04-06;NULL;Implantar um mecanismo periódico de avaliação da Cultura Organizacional, através de profissionais experientes na área de aviação, a fim de identificar as condições latentes de risco para as operações.;***;MANAUS;MANAUS AEROTÁXI LTDA
34935;153/D/10;2010-04-06;2010-08-30;2010-12-13;Viabilizar a realização de Auditoria de Segurança Operacional na empresa Manaus Aerotáxi, com a finalidade de verificar a conformidade dos procedimentos operacionais, de treinamento e de manutenção com os requisitos mínimos de segurança estabelecidos na legislação aeronáutica.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34935;154/D/10;2010-04-06;2010-06-21;2010-08-26;Analisar a criação de mecanismos a fim de intensificar as ações de vigilância operacional sobre as empresas de táxi aéreo, visando coibir a prática de violações às normas vigentes.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34935;155/D/10;2010-04-06;2010-04-06;NULL;Examinar os manuais de manutenção do motor PT6A, a fim de avaliar se os procedimentos de inspeção, relativos à medição de temperatura do Fuel Heater possam ser tratados no mesmo capítulo dos procedimentos de inspeção quanto aos aspectos gerais, vazamentos e segurança.;***;PRATT & WHITNEY;PRATT & WHITNEY CANADENSE
34935;156/D/10;2010-04-06;2010-04-06;NULL;Realizar estudos, a fim de avaliar a pertinência da inclusão nas Fichas de Inspeção dos procedimentos previstos, no que se refere ao teste realizado quanto à medição de temperatura no Fuel Heater e no cover do filtro da bomba de alta pressão do motor modelo PT6A.;***;PRATT & WHITNEY;PRATT & WHITNEY CANADENSE
34935;157/D/10;2010-04-06;2010-04-06;NULL;Realizar Auditoria de Segurança Operacional Especial na empresa Manaus Aerotáxi, no intuito de verificar se as ações de prevenção do Elo-SIPAER têm alcançado os objetivos propostos no PPAA.;***;CENIPA;CENTRO DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-2;SEGUNDO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-3;TERCEIRO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-4;QUARTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-5;QUINTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-6;SEXTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;NULL;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-7;SÉTIMO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;158/D/10;2010-04-06;2010-04-06;2010-09-13;Promover a divulgação dos fatores contribuintes deste Acidente Aeronáutico às Empresas de Táxi-Aéreo, Escolas de Aviação, Oficinais de Manutenção Aeronáutica, Aeroclubes e Operadores de aeronaves equipadas com o motor PT6A, com a finalidade de disseminar os ensinamentos para a prevenção.;***;SERIPA-1;PRIMEIRO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34935;159/D/10;2010-04-06;2010-09-13;2010-09-13;Divulgar um alerta aos operadores civis e militares de aeronaves equipadas com motores PT6A quanto a importância da verificação da temperatura no Oil-to-Fuel Heater ou no cover do filtro da bomba mecânica de combustível, nos moldes do manual de manutenção do fabricante do motor, a fim identificar, oportunamente, possíveis falhas com o elemento térmico do Fuel Heater.;ADOTADA;CENIPA;CENTRO DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;NULL;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;***;SERIPA-2;SEGUNDO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;NULL;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;***;SERIPA-3;TERCEIRO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;NULL;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;***;SERIPA-4;QUARTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;2010-01-13;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;ADOTADA;SERIPA-6;SEXTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;2010-01-26;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;ADOTADA;SERIPA-7;SÉTIMO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;2010-03-12;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;ADOTADA;SERIPA-5;QUINTO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34844;228/D/09;2009-12-07;2009-12-17;2010-07-14;Divulgar este Acidente Aeronáutico aos operadores e pilotos, tendo por objetivo realçar o risco agregado à operação da aeronave pela não utilização do checklist.;ADOTADA;SERIPA-1;PRIMEIRO SERVIÇO REGIONAL DE INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES AERONÁUTICOS
34841;237/2012;2012-07-03;2012-08-07;2012-10-30;Divulgar, com finalidade preventiva, às empresas aeroagrícolas, os ensinamentos colhidos e as recomendações emitidas na presente investigação.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34841;238/2012;2012-07-03;2012-08-07;2012-11-19;Atuar junto à empresa Aeropel Aero Operações Agrícolas Ltda., a fim de que a empresa aperfeiçoe os mecanismos de supervisão das suas atividades aéreas.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34840;236/2012;2012-07-03;2012-08-07;2012-10-30;Divulgar o conteúdo do presente relatório aos operadores da aviação agrícola, enfatizando a importância do reconhecimento prévio da área a ser sobrevoada durante os voos de aplicação agrícola e os cuidados com o posicionamento do sol.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34838;A-011/CENIPA/2014 - 002;2014-01-27;2014-03-20;2015-05-20;Mesmo não tendo contribuído para o acidente recomenda-se reavaliar os fatores internos que sucederam o acidente, referentes aos mecanismos de Controle de Tráfego Aéreo e de Busca e Salvamento em vigor.;ADOTADA;DECEA;DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO
34838;A-011/CENIPA/2014 - RSV 001;2014-01-27;2014-03-19;2014-09-26;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos operadores de aeronaves da aviação geral (RBAC 91), enfatizando os cuidados no planejamento dos voos e a obediência às regras de Tráfego Aéreo, no que diz respeito às condições mínimas para a operação IFR.;ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34776;A-010/CENIPA/2014 - RSV 001;2014-03-31;2014-06-16;2014-11-27;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de aeronaves que operam reguladas pelo RBAC 135.;ADOTADA DE FORMA ALTERNATIVA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34776;A-010/CENIPA/2014 - RSV 002;2014-03-31;2014-06-16;2014-08-13;Realizar uma avaliação nas operações da Empresa TASUL - Táxi-Aéreo Ltda., com objetivo de garantir os níveis de segurança de operação da empresa em completo acordo com a legislação aeronáutica vigente e o MGO adotado pela empresa.;NÃO ADOTADA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
34775;002/A/09 SERIPA 5;2009-02-26;2009-02-26;NULL;De imediato, divulgar os ensinamentos deste acidente a todos os seus instrutores e alunos de AB-115, como forma de elevar o nível de consciência situacional de seus tripulantes.;***;AEROC MONT;AEROCLUBE DE MONTENEGRO
34755;010/D/08;2008-10-07;2008-10-07;NULL;Que alerte seus pilotos para as vantagens de não se assumir riscos desnecessários. No vôo em que ocorreu o acidente não era necessário voar à baixíssima altura ao ponto de viabilizar a colisão contra uma árvore.;***;NOVA MUTUM-AG;AERO AGRÍCOLA NOVA MUTUM LTDA
